Ion;Wavelength;Unc.;Acc.
Fe III;319.8822;0.0012;
Fe I;319.94994;0.00003;C+
Fe I;319.95302;0.00003;B+
Fe I;319.9653;0.0004;
Fe II;319.9842;0.0005;D+
Fe I;319.9937;0.0004;
Fe I;320.03157;0.00015;
Fe I;320.04713;0.00003;
Fe I;320.0474;0.0005;
Fe I;320.07842;0.00003;C+
Fe I;320.1446;0.0004;
Fe I;320.1613;0.0004;
Fe III;320.1637;0.0012;
Fe II;320.1709;0.0005;
Fe III;320.1893;0.0012;
Fe II;320.2353;0.0005;
Fe I;320.25556;0.00008;B
Fe I;320.2657;0.0004;
Fe I;320.2947;0.0004;
Fe II;320.3509;0.0015;D
Fe II;320.3514;0.0005;E
Fe II;320.3756;0.0005;D
Fe I;320.383;0.0005;
Fe II;320.3831;0.0005;D+
Fe I;320.4305;0.0004;
Fe II;320.4462;0.0005;
Fe I;320.4462;0.0005;
Fe III;320.4763;0.0012;
Fe I;320.521;0.0004;
Fe I;320.53978;0.00003;B+
Fe I;320.5777;0.0004;
Fe III;320.6294;0.002;
Fe I;320.6855;0.0004;
Fe III;320.6951;0.0012;
Fe I;320.7075;0.00008;C
Fe I;320.7187;0.0004;
Fe I;320.7243;0.0004;
Fe II;320.75814;0.00014;E
Fe I;320.75815;0.00015;
Fe I;320.7656;0.0004;
Fe I;320.84704;0.00008;
Fe II;320.8583;0.0005;
Fe II;320.8655;0.0005;
Fe I;320.8761;0.0004;
Fe I;320.8876;0.0004;
Fe II;320.8965;0.0002;
Fe I;320.9104;0.0004;
Fe I;320.92979;0.00024;
Fe I;320.92979;0.00024;
Fe II;320.961;0.0005;D
Fe II;321.0013;0.0005;
Fe II;321.0048;0.0005;D+
Fe I;321.01863;0.00008;
Fe I;321.02289;0.00003;B+
Fe I;321.0382;0.0004;
Fe II;321.04454;0.00003;B
Fe I;321.0643;0.0004;
Fe II;321.082894;0.000015;D
Fe I;321.0829;0.00024;B+
Fe II;321.108;0.0005;D+
Fe I;321.1137;0.0004;
Fe II;321.1137;0.0005;
Fe I;321.14826;0.00003;
Fe I;321.16073;0.00008;C+
Fe I;321.16772;0.00003;
Fe I;321.18749;0.00003;
Fe I;321.19871;0.00003;B
Fe I;321.1995;0.0005;
Fe I;321.216;0.0004;
Fe III;321.218;0.003;
Fe III;321.218;0.003;
Fe I;321.232;0.0004;
Fe I;321.2557;0.0004;
Fe I;321.2673;0.0004;
Fe II;321.3055;0.0005;D+
Fe II;321.330896;0.000017;C+
Fe I;321.3673;0.0004;
Fe I;321.3756;0.0004;D+
Fe I;321.4012;0.0005;B+
Fe I;321.4012;0.0005;
Fe I;321.40614;0.00003;B
Fe II;321.4082;0.0005;
Fe I;321.43956;0.00003;C+
Fe II;321.45728;0.00019;D+
Fe I;321.46124;0.00021;
Fe II;321.4841;0.0005;
Fe II;321.4841;0.0005;
Fe I;321.5215;0.0004;
Fe II;321.5355;0.0005;
Fe I;321.54085;0.00008;
Fe III;321.5633;0.0012;D
Fe I;321.58332;0.00016;
Fe I;321.59378;0.00003;B+
Fe I;321.5985;0.0005;
Fe I;321.5985;0.0005;
Fe I;321.605;0.0004;
Fe I;321.6718;0.0004;
Fe II;321.7058;0.0005;
Fe II;321.7137;0.0005;
Fe I;321.7377;0.00003;B
Fe II;321.8;0.0005;D+
Fe III;321.834;0.0012;D
Fe II;321.9368;0.0005;
Fe I;321.9368;0.0004;
Fe I;321.95819;0.00003;B+
Fe I;321.9766;0.00008;C+
Fe I;321.98043;0.00003;B
Fe II;322.0833;0.0005;
Fe I;322.1644;0.0004;
Fe I;322.187;0.0004;
Fe I;322.1916;0.00008;C+
Fe I;322.2058;0.0004;
Fe I;322.20669;0.00003;B+
Fe II;322.2927;0.0005;D+
Fe I;322.3084;0.0004;
Fe II;322.319;0.0005;D+
Fe II;322.319;0.0005;
Fe I;322.3255;0.0005;
Fe I;322.32672;0.00016;D+
Fe II;322.3409;0.0005;D+
Fe I;322.3437;0.0004;
Fe I;322.3478;0.0004;
Fe I;322.3842;0.0004;
Fe II;322.4548;0.0002;D+
Fe II;322.4681;0.0005;
Fe II;322.4802;0.0005;
Fe I;322.49238;0.00021;
Fe I;322.5051;0.0004;
Fe II;322.5447;0.0005;
Fe I;322.56072;0.00008;C
Fe I;322.5787;0.00003;B+
Fe I;322.60133;0.00008;C+
Fe II;322.6383;0.0005;D
Fe I;322.6435;0.0004;
Fe I;322.67144;0.00008;
Fe I;322.672;0.0005;
Fe I;322.6892;0.0004;
Fe II;322.6987;0.0005;
Fe I;322.70609;0.00008;B
Fe I;322.7269;0.0004;
Fe II;322.7269;0.0005;
Fe II;322.774324;0.000015;C
Fe I;322.77953;0.00003;B
Fe I;322.79951;0.00008;
Fe I;322.82487;0.00003;C+
Fe I;322.8396;0.0004;
Fe I;322.8494;0.0004;
Fe I;322.85973;0.00008;D+
Fe I;322.88984;0.00003;
Fe I;322.91201;0.00003;C+
Fe II;322.9356;0.0005;
Fe I;322.957;0.0004;
Fe I;322.9612;0.0005;
Fe I;322.97936;0.00021;
Fe I;322.98707;0.00008;
Fe I;322.9955;0.0004;
Fe I;322.99906;0.00003;B+
Fe I;323.0096;0.0004;
Fe XXIII;;;C+
Fe I;323.01561;0.00008;C+
Fe III;323.016;0.003;
Fe I;323.0207;0.00003;C+
Fe I;323.0213;0.0005;
Fe II;323.04199;0.00007;
Fe II;323.0506;0.0005;
Fe I;323.0847;0.0004;
Fe I;323.09634;0.00003;D+
Fe II;323.1412;0.0005;
Fe I;323.15792;0.00016;
Fe II;323.1706;0.0005;D+
Fe II;323.20213;0.00006;
Fe I;323.2161;0.0005;
Fe I;323.2161;0.0005;
Fe II;323.232;0.0005;D+
Fe I;323.2703;0.0004;
Fe II;323.27901;0.00004;D+
Fe I;323.2796;0.0004;
Fe I;323.2937;0.0004;
Fe I;323.30516;0.00003;B+
Fe I;323.32793;0.00024;
Fe I;323.3704;0.0004;
Fe I;323.39672;0.00003;B
Fe II;323.4396;0.0005;
Fe I;323.4449;0.0004;
Fe I;323.4613;0.00003;B
Fe II;323.4755;0.0005;
Fe II;323.4928;0.0005;
Fe I;323.5323;0.0005;
Fe III;323.5475;0.0012;
Fe I;323.55883;0.00016;
Fe I;323.5813;0.0004;
Fe I;323.62221;0.00003;B
Fe I;323.6418;0.0005;
Fe II;323.657;0.0005;
Fe III;323.661;0.003;
Fe III;;;D
Fe II;323.68344;0.00012;D+
Fe III;323.7203;0.002;D
Fe I;323.72224;0.00016;
Fe II;323.7398;0.0005;D
Fe I;323.7497;0.0004;
Fe II;323.78204;0.00006;D+
Fe II;323.8018;0.0005;
Fe III;;;D+
Fe I;323.8318;0.0005;
Fe III;323.8711;0.0012;
Fe I;323.90117;0.00016;
Fe III;323.903;0.003;
Fe I;323.90419;0.00021;
Fe I;323.9307;0.0004;
Fe I;323.9344;0.0004;
Fe I;323.94327;0.00003;B
Fe I;323.94571;0.00008;C+
Fe I;323.96586;0.00021;
Fe III;;;C+
Fe II;323.9865;0.0005;
Fe I;324.00121;0.00021;
Fe I;324.0111;0.0004;
Fe I;324.0362;0.0004;
Fe II;324.0363;0.0005;
Fe I;324.097;0.0004;
Fe I;324.1508;0.0005;
Fe I;324.1508;0.0005;
Fe II;324.1528;0.0006;
Fe III;324.157;0.006;
Fe III;324.157;0.006;
Fe I;324.1682;0.0005;
Fe II;324.1682;0.0005;E
Fe II;324.1704;0.0003;
Fe I;324.22576;0.00021;
Fe I;324.2986;0.0004;
Fe I;324.31082;0.00008;C
Fe I;324.33994;0.00024;
Fe II;324.37255;0.00005;D+
Fe II;324.3788;0.0003;
Fe I;324.38747;0.00021;
Fe II;;;E
Fe I;324.41874;0.00003;B+
Fe II;324.4413;0.0005;
Fe II;324.4506;0.0005;
Fe I;324.4547;0.0004;
Fe I;324.5375;0.0004;
Fe I;324.541;0.0004;
Fe II;324.5749;0.0005;D+
Fe I;324.59655;0.00008;B
Fe I;324.60046;0.00003;B
Fe I;324.648;0.00008;B
Fe I;324.69604;0.00003;B
Fe II;324.71769;0.00004;D+
Fe I;324.72098;0.00008;C+
Fe I;324.72799;0.00003;
Fe II;324.7391;0.0005;D
Fe II;324.75439;0.0001;
Fe I;324.8204;0.00003;B
Fe III;324.9058;0.0012;
Fe I;324.91909;0.00008;
Fe I;324.95062;0.00021;
Fe I;325.03966;0.00016;
Fe I;325.06232;0.00024;B
Fe I;325.07587;0.00008;B
Fe I;325.24286;0.00016;
Fe I;325.29142;0.00003;B
Fe I;325.35988;0.00003;B
Fe I;325.38237;0.00024;
Fe I;325.38237;0.00024;
Fe I;325.39425;0.00008;
Fe II;;;D
Fe I;325.43617;0.00003;B+
Fe I;325.47231;0.00016;D+
Fe III;325.525;0.003;
Fe III;325.5485;0.0012;
Fe II;325.58863;0.00007;B
Fe III;325.655;0.0012;
Fe I;325.67005;0.00016;
Fe II;;;E
Fe I;;;
Fe I;325.72343;0.00008;C+
Fe II;325.7358;0.0015;E
Fe I;325.75924;0.00003;C
Fe II;325.8773;0.00002;B
Fe II;325.90514;0.00003;D+
Fe I;325.99892;0.00003;B
Fe I;326.02669;0.00003;
Fe II;;;E
Fe I;326.13254;0.00016;
Fe I;326.20081;0.00016;
Fe III;326.2455;0.0012;
Fe III;326.3065;0.002;
Fe I;326.33691;0.00009;
Fe II;;;E
Fe III;326.425;0.0012;
Fe I;326.4512;0.00003;C+
Fe I;326.46944;0.00016;
Fe I;326.50467;0.00003;C+
Fe III;326.5304;0.0012;
Fe I;326.55431;0.00016;
Fe I;326.56163;0.00003;B
Fe III;326.6885;0.0012;D
Fe II;326.6938;0.0015;D
Fe II;326.7035;0.0015;E
Fe III;326.803;0.003;
Fe I;326.82327;0.00003;B
Fe II;326.8512;0.0015;D
Fe I;326.92288;0.00016;
Fe II;326.9768;0.0002;C
Fe III;327.024;0.006;
Fe II;327.099964;0.000015;
Fe I;327.09997;0.00003;D+
Fe III;327.147;0.003;
Fe I;327.14845;0.00009;C+
Fe I;327.16833;0.00009;C+
Fe III;327.202;0.003;
Fe I;327.25962;0.00016;C
Fe III;327.313;0.003;
Fe II;327.3494;0.0002;C+
Fe III;327.36;0.0012;
Fe III;327.386;0.003;
Fe I;327.44506;0.00025;
Fe III;327.495;0.003;
Fe III;327.495;0.003;
Fe III;327.6079;0.0012;D
Fe I;327.64702;0.00009;C
Fe II;327.66018;0.00018;D+
Fe II;327.7116;;E
Fe II;327.7349;0.00004;B
Fe III;327.807;0.003;
Fe I;327.87311;0.00009;
Fe II;327.9647;0.0002;C+
Fe I;327.97308;0.00016;
Fe I;328.02602;0.00025;B+
Fe III;328.0556;0.0012;
Fe II;328.1291;0.00013;B
Fe II;328.1833;0.0003;
Fe I;328.28901;0.00003;B
Fe II;328.28901;0.00002;
Fe III;328.3296;0.0012;
Fe III;328.3785;0.0012;
Fe III;328.429;0.0012;
Fe I;328.45872;0.00003;B
Fe I;328.51931;0.00016;
Fe I;328.60149;0.00016;
Fe I;328.64446;0.00016;
Fe I;328.67528;0.00003;B
Fe I;328.70894;0.00009;
Fe I;328.86487;0.00016;
Fe III;328.8808;0.0012;D
Fe I;328.89651;0.00009;C+
Fe II;328.9354;0.00011;D+
Fe I;328.94349;0.00016;
Fe I;329.0712;0.00009;
Fe I;329.09881;0.00003;C+
Fe II;329.1129;0.0005;
Fe I;329.20206;0.00003;B+
Fe III;329.204;0.003;
Fe I;329.25893;0.00003;D+
Fe I;329.31404;0.00009;C+
Fe II;329.39247;0.00005;
Fe III;329.437;0.0012;
Fe III;329.4524;0.0012;
Fe III;329.4805;0.0012;
Fe III;329.496;0.0012;
Fe II;329.524;0.0015;D
Fe II;329.58188;0.00013;B
Fe I;329.64635;0.00009;
Fe II;329.7877;0.0002;D
Fe I;329.8132;0.0003;C
Fe II;330.009;0.0004;D+
Fe III;330.0196;0.0012;
Fe I;330.12192;0.00016;
Fe II;330.1854;0.00007;
Fe III;330.2567;0.0012;
Fe II;330.2861;0.0015;C+
Fe II;330.3466;0.0015;C
Fe I;330.35294;0.00016;
Fe I;330.35687;0.00016;D+
Fe III;330.3597;0.0024;
Fe III;330.4302;0.0012;D
Fe II;330.4428;0.0002;D+
Fe III;330.522;0.0012;D
Fe I;330.58519;0.00016;
Fe I;330.59705;0.00003;B
Fe I;330.60806;0.00022;
Fe I;330.63393;0.00003;B
Fe I;330.63545;0.00003;B
Fe I;330.64816;0.00009;
Fe I;330.65849;0.00022;
Fe III;330.6991;0.0012;D
Fe I;330.70051;0.00009;
Fe II;330.71448;0.00007;D
Fe I;330.72334;0.00003;B+
Fe III;330.7547;0.0012;
Fe I;330.76859;0.00009;
Fe III;330.7824;0.0012;
Fe III;330.902;0.0012;
Fe II;330.9306;0.0002;
Fe I;331.0341;0.00003;C+
Fe I;331.04905;0.00009;C+
Fe III;331.1016;0.002;
Fe III;331.1536;0.002;
Fe I;331.22213;0.00016;
Fe II;331.28054;0.00018;
Fe II;331.309;0.0005;D+
Fe II;331.3996;0.0015;E
Fe I;331.4066;0.00016;
Fe I;331.44426;0.00009;
Fe II;331.474099;0.000015;
Fe I;331.47411;0.00003;B+
Fe III;331.5846;0.0012;
Fe I;331.71207;0.00009;B
Fe I;331.92529;0.00009;C
Fe III;332.0276;0.0012;
Fe I;332.06428;0.00009;
Fe II;332.07522;0.00006;
Fe I;332.07736;0.00017;
Fe I;332.24727;0.00009;B
Fe II;332.30628;0.00009;D+
Fe I;332.37362;0.00009;D+
Fe I;332.43701;0.00017;
Fe I;332.45364;0.00003;B
Fe III;332.4732;0.0012;
Fe I;332.47818;0.00022;
Fe II;332.5006;0.0002;C
Fe I;332.54644;0.00009;C+
Fe III;332.5538;0.002;
Fe I;332.74955;0.00017;
Fe II;332.82883;0.00003;
Fe I;332.88657;0.00003;B+
Fe I;332.95227;0.00017;
Fe II;332.95863;0.00007;
Fe III;332.9899;0.0012;D
Fe I;333.16109;0.00009;B
Fe III;333.162;0.003;
Fe I;333.17748;0.00024;
Fe III;333.332;0.003;
Fe III;333.332;0.003;
Fe I;333.42174;0.00009;C+
Fe I;333.42716;0.00022;
Fe I;333.55109;0.00022;
Fe I;333.57153;0.00017;
Fe I;333.57682;0.00009;C+
Fe I;333.62565;0.00009;C+
Fe I;333.76649;0.00003;B
Fe I;333.86205;0.00009;
Fe III;333.8717;0.0018;D
Fe I;333.91944;0.00009;B
Fe III;333.9386;0.0012;
Fe I;333.95766;0.00017;
Fe II;333.9688;0.0005;D+
Fe II;333.9798;0.0002;
Fe I;334.05641;0.00003;B
Fe I;334.19057;0.00003;C+
Fe II;334.21394;0.00007;
Fe I;334.22141;0.00009;
Fe I;334.22916;0.00009;C+
Fe I;334.32392;0.00022;
Fe II;334.35083;0.00006;
Fe I;334.37603;0.00017;
Fe III;334.4291;0.0018;
Fe I;334.49391;0.00022;
Fe I;334.582988;0.000015;
Fe I;334.69343;0.00009;
Fe III;334.7734;0.0012;D
Fe II;334.7758;0.0003;
Fe I;334.79253;0.00003;C
Fe I;334.97241;0.00022;
Fe I;335.15216;0.00009;C+
Fe I;335.17438;0.00009;B
Fe I;335.32601;0.00017;D+
Fe I;335.40591;0.00009;B
Fe III;335.4821;0.0012;
Fe IX;335.51;0.1;
Fe I;335.52275;0.00003;C+
Fe I;335.63123;0.00025;
Fe I;335.64012;0.00025;
Fe I;335.64012;0.00025;C+
Fe I;335.66829;0.00017;
Fe III;335.742;0.003;
Fe III;335.742;0.003;
Fe II;335.74987;0.00015;
Fe II;335.853;0.00006;
Fe III;335.8777;0.0012;D
Fe III;335.9194;0.0012;
Fe I;335.94861;0.00009;
Fe I;335.98086;0.00017;
Fe II;335.98632;0.00016;
Fe II;336.0103;0.0015;D
Fe III;336.0868;0.0012;D
Fe I;336.09246;0.00017;
Fe I;336.19484;0.00017;
Fe III;336.2213;0.002;
Fe I;336.22679;0.00023;
Fe V;336.27;;D+
Fe I;336.42609;0.00023;
Fe II;336.4261;0.0003;
Fe III;336.4996;0.0012;
Fe I;336.67852;0.00003;
Fe I;336.68637;0.00003;
Fe II;336.696;0.0015;D+
Fe I;336.71538;0.00009;
Fe I;336.72159;0.00025;
Fe II;336.7399;0.0002;D+
Fe III;336.7581;0.0012;
Fe II;336.789;0.0009;
Fe V;336.89;;D+
Fe I;336.91388;0.00017;
Fe I;336.95471;0.00003;B
Fe III;337.053;0.003;
Fe I;337.07832;0.00003;B
Fe II;337.20735;0.00003;
Fe I;337.20736;0.00009;B
Fe I;337.23436;0.00017;
Fe III;337.3534;0.0012;
Fe II;337.37527;0.00015;
Fe II;337.38708;0.00011;
Fe I;337.3871;0.0003;C
Fe II;337.41917;0.00005;
Fe I;337.41918;0.00009;
Fe V;337.44;;D+
Fe II;337.444;0.0002;
Fe II;337.5217;0.0002;
Fe II;337.62;;C+
Fe I;337.64908;0.00023;
Fe I;337.86787;0.00003;
Fe I;337.87329;0.00017;
Fe I;337.90177;0.00003;B
Fe I;338.01098;0.00003;B
Fe I;338.07466;0.00023;
Fe II;338.1003;0.0015;D+
Fe I;338.13337;0.00017;C
Fe II;338.15145;0.00008;
Fe III;338.2179;0.0012;D
Fe I;338.24018;0.00003;C+
Fe I;338.36914;0.00003;B
Fe I;338.39788;0.00003;B
Fe I;338.54358;0.00009;
Fe III;338.6853;0.0012;
Fe I;338.74053;0.00003;
Fe I;338.7617;0.0003;
Fe I;338.7617;0.0003;
Fe II;338.8134;0.001;E
Fe XIII;338.85;0.1;C
Fe I;338.86187;0.00017;
Fe I;338.97416;0.00009;
Fe III;339.1639;0.0012;
Fe I;339.20093;0.00009;
Fe I;339.2305;0.0003;
Fe I;339.2305;0.0003;C+
Fe I;339.26521;0.00003;B
Fe I;339.33773;0.00017;
Fe I;339.39134;0.00017;
Fe I;339.40772;0.00009;C+
Fe I;339.45829;0.00003;B
Fe II;339.5332;0.0002;C
Fe I;339.63764;0.00023;
Fe II;339.6476;0.0003;
Fe III;339.6704;0.0012;D
Fe I;339.69753;0.00003;D+
Fe I;339.72035;0.00023;
Fe II;339.75512;0.00014;
Fe I;339.75513;0.00017;
Fe I;339.7638;0.00017;D
Fe I;339.82167;0.00017;C+
Fe II;339.8355;0.0015;D
Fe II;339.88255;0.00009;
Fe I;339.9228;0.00017;
Fe I;339.93329;0.00003;B
Fe I;340.15185;0.00003;C+
Fe I;340.2256;0.0003;C+
Fe I;340.32898;0.00009;C+
Fe III;340.3528;0.002;
Fe I;340.427;0.00003;C
Fe I;340.43006;0.00003;
Fe I;340.43537;0.00003;B
Fe II;340.58311;0.00002;
Fe I;340.58312;0.00003;
Fe III;340.6197;0.002;
Fe I;340.64364;0.00003;D+
Fe I;340.67992;0.00003;B
Fe I;340.6832;0.0003;
Fe I;340.74594;0.00003;B
Fe I;340.75315;0.00003;B
Fe III;340.9452;0.0012;
Fe I;340.95879;0.00023;
Fe I;341.00275;0.00017;
Fe I;341.0169;0.00003;C+
Fe III;341.072;0.003;
Fe III;341.072;0.003;
Fe I;341.0895;0.00009;D+
Fe I;341.11255;0.00009;
Fe I;341.13529;0.00003;D+
Fe I;341.31321;0.00003;B
Fe II;341.3452;0.0002;
Fe I;341.5531;0.00004;C+
Fe II;341.6021;0.0015;E
Fe II;341.6046;0.00006;
Fe I;341.6046;0.00009;
Fe I;341.62798;0.00023;
Fe I;341.7256;0.00023;
Fe I;341.78403;0.00004;B
Fe I;341.8164;0.00018;
Fe I;341.85069;0.00004;B
Fe II;341.88676;0.00016;
Fe I;341.91448;0.00018;
Fe III;341.95;0.003;
Fe III;341.95;0.003;
Fe I;341.96937;0.00009;
Fe III;342.2;0.0018;
Fe III;342.2085;0.0018;
Fe I;342.24922;0.00004;
Fe I;342.26557;0.00004;B
Fe I;342.42842;0.00004;B
Fe III;342.4467;0.0012;
Fe I;342.501;0.0003;C+
Fe II;342.5582;0.0015;E
Fe I;342.63241;0.00004;B
Fe I;342.6382;0.0003;B
Fe I;342.6382;0.0003;
Fe I;342.66278;0.00004;B
Fe I;342.66656;0.00004;B
Fe I;342.69877;0.00009;D+
Fe I;342.71193;0.00004;B
Fe III;342.7455;0.0012;
Fe I;342.80095;0.00018;
Fe II;342.81367;0.00012;
Fe I;342.81924;0.00004;B
Fe II;342.82272;0.00003;D
Fe I;342.8748;0.0003;
Fe II;342.94872;0.00009;
Fe V;342.99;;C
Fe I;343.18114;0.00004;B
Fe I;343.18425;0.00018;
Fe III;343.2997;0.0012;
Fe II;343.3071;0.0005;
Fe I;343.35677;0.00009;
Fe II;343.6112;0.0015;D
Fe II;343.64672;0.00008;
Fe I;343.70443;0.00009;
Fe II;343.79486;0.00004;D
Fe I;343.79486;0.00009;
Fe I;343.83063;0.00009;
Fe I;343.90355;0.00009;
Fe I;343.98681;0.00009;
Fe I;344.06057;0.00004;B
Fe I;344.09885;0.00004;B
Fe II;344.0992;;C+
Fe III;344.1733;0.0012;
Fe II;344.19044;0.00012;D
Fe I;344.2139;0.0003;
Fe II;344.2239;0.0015;D
Fe I;344.23616;0.00004;B
Fe I;344.26688;0.00009;C
Fe I;344.29722;0.00018;
Fe II;344.35971;0.00011;
Fe I;344.38763;0.00004;B
Fe II;344.41644;0.00015;
Fe I;344.51489;0.00004;B
Fe V;344.56;;C+
Fe I;344.57643;0.0001;
Fe I;344.67866;0.00024;
Fe I;344.72779;0.00004;B
Fe I;344.87813;0.00024;
Fe II;344.9409;0.0002;
Fe II;344.94684;0.00012;
Fe II;344.9649;0.0003;
Fe I;345.03279;0.00004;B
Fe I;345.16132;0.0001;B
Fe I;345.19142;0.00004;B
Fe I;345.22744;0.00004;B
Fe III;345.2749;0.0012;
Fe I;345.30201;0.00004;
Fe II;345.3376;0.0002;
Fe II;345.36155;0.00002;D+
Fe II;345.41496;0.00003;
Fe X;345.42;0.1;E
Fe III;345.437;0.003;
Fe III;345.5204;0.0012;
Fe I;345.6244;0.00018;
Fe II;345.6926;0.0003;D
Fe I;345.70867;0.00018;
Fe I;345.83031;0.00004;B
Fe III;345.8906;0.0012;
Fe I;345.94262;0.0001;C+
Fe I;345.99138;0.00004;B
Fe II;346.04365;0.0001;
Fe I;346.23518;0.0001;
Fe I;346.33026;0.00018;E
Fe V;346.36;0.04;C+
Fe II;346.3974;0.0015;E
Fe II;346.4497;0.0015;D
Fe II;346.45691;0.00013;
Fe I;346.49105;0.00024;
Fe II;346.4911;0.0002;
Fe I;346.58604;0.00004;B
Fe I;346.62827;0.00018;C+
Fe I;346.64985;0.0001;C
Fe I;346.68925;0.0001;
Fe II;346.86792;0.00016;D+
Fe I;346.88442;0.00004;B
Fe I;346.90117;0.00004;B
Fe I;346.98303;0.0001;C
Fe I;347.12654;0.00004;C+
Fe I;347.13429;0.00004;C+
Fe IX;347.16;0.1;
Fe I;347.32968;0.00018;
Fe I;347.36839;0.00024;
Fe I;347.545;0.00004;B
Fe I;347.56514;0.00004;C+
Fe I;347.58631;0.0001;
Fe I;347.63442;0.00018;D+
Fe I;347.67016;0.00004;B
Fe I;347.68541;0.00004;B+
Fe I;347.70035;0.0001;
Fe I;347.78506;0.0001;
Fe I;347.83695;0.00018;
Fe I;347.86226;0.0001;
Fe II;347.86639;0.00011;
Fe I;347.96771;0.00024;
Fe I;348.03372;0.00024;
Fe I;348.15633;0.00024;
Fe II;348.16594;0.00015;
Fe III;348.2305;0.0012;
Fe II;348.24173;0.00005;D
Fe I;348.30069;0.0001;B
Fe I;348.48503;0.00018;C+
Fe I;348.4978;0.0003;D+
Fe II;348.49782;0.00011;
Fe I;348.534;0.00004;C+
Fe I;348.65515;0.00018;
Fe II;348.799;0.0015;E
Fe III;348.8913;0.0012;
Fe III;348.907;0.0018;
Fe I;348.94114;0.00018;
Fe III;348.9492;0.0012;
Fe I;348.96675;0.00004;B
Fe I;349.05738;0.00004;B
Fe II;349.06283;0.00004;D
Fe I;349.07436;0.00018;
Fe III;349.118;0.003;
Fe III;349.118;0.003;
Fe II;349.12435;0.000017;
Fe I;349.32803;0.00018;E
Fe II;349.34732;0.0001;D+
Fe I;349.3689;0.0003;
Fe I;349.3689;0.0003;C
Fe III;349.3857;0.0018;
Fe II;349.41555;0.00016;D
Fe II;349.4672;0.0015;E
Fe I;349.52865;0.00004;B
Fe II;349.5621;0.0002;C+
Fe III;349.627;0.003;
Fe II;349.63455;0.00019;D
Fe III;349.6715;0.0012;
Fe I;349.70028;0.00024;
Fe I;349.71031;0.00004;B
Fe I;349.7148;0.0001;C+
Fe III;349.7598;0.0012;
Fe I;349.78403;0.00004;B
Fe I;349.78867;0.0001;
Fe I;349.79593;0.00018;
Fe III;349.9589;0.0012;D
Fe II;349.9881;0.0002;C+
Fe III;350.0285;0.0012;D
Fe I;350.05645;0.0001;C+
Fe III;350.1268;0.002;
Fe I;350.15673;0.00025;
Fe III;350.176;0.003;
Fe III;350.176;0.003;
Fe II;350.3474;0.0015;E
Fe V;350.35;0.02;D+
Fe III;350.4417;0.0012;
Fe II;350.4513;;C+
Fe II;350.47145;0.00019;
Fe I;350.4861;0.0001;C+
Fe I;350.50583;0.0001;B
Fe III;350.5891;0.0012;
Fe I;350.64975;0.00004;B
Fe I;350.658;0.00018;
Fe III;350.6936;0.0012;
Fe II;350.7387;0.0015;E
Fe II;350.7645;0.0003;
Fe II;350.8213;0.0015;E
Fe I;350.84743;0.00004;B+
Fe I;350.8518;0.0001;B
Fe II;350.8565;0.0003;
Fe I;350.91186;0.00025;E
Fe I;350.97256;0.00018;
Fe I;350.98614;0.00018;E
Fe I;351.04388;0.0001;B
Fe I;351.17375;0.00019;E
Fe I;351.22253;0.00019;C+
Fe I;351.29541;0.00019;
Fe I;351.30529;0.00019;E
Fe I;351.38177;0.00004;A
Fe III;351.4286;0.0012;
Fe I;351.4627;0.0001;B
Fe III;351.4881;0.0012;
Fe III;351.5536;0.0012;D
Fe II;351.63043;0.00013;D
Fe I;351.64087;0.0001;E
Fe I;351.65572;0.0001;B
Fe II;351.85889;0.00008;D
Fe I;351.86826;0.00019;C+
Fe II;351.88693;0.00008;
Fe I;351.88694;0.0001;B
Fe I;352.00228;0.00025;
Fe I;352.08463;0.00019;C+
Fe I;352.1261;0.0003;B+
Fe I;352.18366;0.0001;C+
Fe I;352.22678;0.0001;B
Fe I;352.28973;0.00019;C+
Fe I;352.31746;0.00025;
Fe I;352.33084;0.0001;C+
Fe III;352.383;0.002;
Fe I;352.40739;0.00004;D
Fe I;352.42395;0.00004;B
Fe I;352.45186;0.00019;
Fe III;352.5184;0.0012;
Fe II;352.58532;0.00006;
Fe I;352.58533;0.0001;
Fe I;352.60406;0.00004;B
Fe II;352.61245;0.00008;D
Fe I;352.61656;0.00004;B+
Fe I;352.62377;0.00004;B+
Fe I;352.63811;0.00004;B+
Fe I;352.64672;0.00004;B
Fe II;352.6641;0.0003;
Fe I;352.66743;0.00004;B+
Fe I;352.77926;0.00004;B+
Fe I;352.78895;0.00019;
Fe III;352.8044;0.0012;
Fe I;352.82382;0.00025;
Fe I;352.9524;0.00019;
Fe I;352.98196;0.00004;B
Fe I;353.03865;0.00004;D+
Fe I;353.14376;0.00019;C+
Fe II;353.1644;0.0004;
Fe I;353.25688;0.0001;
Fe I;353.30064;0.00004;B
Fe I;353.31979;0.00004;B+
Fe X;353.36;0.1;E
Fe I;353.4525;0.0003;C+
Fe I;353.4525;0.0003;
Fe I;353.4906;0.00019;E
Fe I;353.65556;0.00004;B+
Fe II;353.7128;0.0003;
Fe I;353.74918;0.0001;B
Fe I;353.77288;0.00004;C+
Fe I;353.78947;0.00004;E
Fe II;353.8221;0.0003;
Fe I;353.82513;0.00019;
Fe I;353.8553;0.0003;
Fe I;353.8782;0.0003;
Fe I;354.01209;0.00004;C+
Fe I;354.07094;0.00004;C+
Fe I;354.08006;0.0001;
Fe II;354.0959;0.0006;
